peptide_id	gene_id	transcript_id	genome	chromosome	start_pos	end_pos	strand	description	length	is_singleton
KRG97716	GLYMA_18G026300	KRG97716	Glycine_max_v2.0	18.0	1957834.0	1958754.0	1.0	hypothetical protein	139	True
KRH53726	GLYMA_06G142800	KRH53726	Glycine_max_v2.0	6.0	11627609.0	11628616.0	1.0	hypothetical protein	79	True
KRH71934	GLYMA_02G179200	KRH71934	Glycine_max_v2.0	2.0	30385693.0	30387269.0	1.0	hypothetical protein	48	True
KRH18277	GLYMA_13G048400	KRH18277	Glycine_max_v2.0	13.0	14441732.0	14441902.0	-1.0	hypothetical protein	56	True
KRH62541	GLYMA_04G114600	KRH62541	Glycine_max_v2.0	4.0	12997604.0	12999408.0	1.0	hypothetical protein	101	True
KRH34397	GLYMA_10G181600	KRH34397	Glycine_max_v2.0	10.0	41499182.0	41500142.0	1.0	hypothetical protein	70	True
KRH11097	GLYMA_15G088700	KRH11097	Glycine_max_v2.0	15.0	6835991.0	6836155.0	1.0	hypothetical protein	54	True
KRH29835	GLYMA_11G142000	KRH29835	Glycine_max_v2.0	11.0	10833308.0	10833493.0	1.0	hypothetical protein	61	True
KRH32593	GLYMA_10G062500	KRH32593	Glycine_max_v2.0	10.0	5877098.0	5880973.0	1.0	hypothetical protein	79	True
KRH17669	GLYMA_13G006600	KRH17669	Glycine_max_v2.0	13.0	1897027.0	1897840.0	-1.0	hypothetical protein	100	True
KRH62442	GLYMA_04G109100	KRH62442	Glycine_max_v2.0	4.0	11700743.0	11701727.0	1.0	hypothetical protein	83	True
KRH77928	GLYMA_01G242300	KRH77928	Glycine_max_v2.0	1.0	56580797.0	56588910.0	1.0	hypothetical protein	653	True
KRH00726	GLYMA_18G231900	KRH00726	Glycine_max_v2.0	18.0	52040921.0	52043866.0	1.0	hypothetical protein	190	True
KRH53879	GLYMA_06G152100	KRH53879	Glycine_max_v2.0	6.0	12384343.0	12384552.0	1.0	hypothetical protein	69	True
KRG98995	GLYMA_18G112800	KRG98995	Glycine_max_v2.0	18.0	13425689.0	13427578.0	1.0	hypothetical protein	88	True
KRH29982	GLYMA_11G151200	KRH29982	Glycine_max_v2.0	11.0	11939594.0	11940420.0	1.0	hypothetical protein	66	True
KRH06967	GLYMA_16G058300	KRH06967	Glycine_max_v2.0	16.0	5712759.0	5717320.0	1.0	hypothetical protein	210	True
KRH43184	GLYMA_08G135800	KRH43184	Glycine_max_v2.0	8.0	10389066.0	10394099.0	-1.0	hypothetical protein	327	True
KRH26443	GLYMA_12G174600	KRH26443	Glycine_max_v2.0	12.0	33199273.0	33199860.0	1.0	hypothetical protein	195	True
KRH29276	GLYMA_11G106700	KRH29276	Glycine_max_v2.0	11.0	8132159.0	8135555.0	-1.0	hypothetical protein	103	True
KRG98014	GLYMA_18G044700	KRG98014	Glycine_max_v2.0	18.0	3846777.0	3847566.0	1.0	hypothetical protein	73	True
KRH50706	GLYMA_07G238100	KRH50706	Glycine_max_v2.0	7.0	41942188.0	41942829.0	-1.0	hypothetical protein	106	True
KRH48919	GLYMA_07G121600	KRH48919	Glycine_max_v2.0	7.0	14142937.0	14146875.0	1.0	hypothetical protein	75	True
KRG98749	GLYMA_18G095700	KRG98749	Glycine_max_v2.0	18.0	9819623.0	9820017.0	1.0	hypothetical protein	68	True
KRH13455	GLYMA_15G240500	KRH13455	Glycine_max_v2.0	15.0	45617650.0	45621373.0	1.0	hypothetical protein	74	True
KRH29117	GLYMA_11G0984001	KRH29117	Glycine_max_v2.0	11.0	7480663.0	7481164.0	-1.0	hypothetical protein	24	True
KRH29115	GLYMA_11G0984002	KRH29115	Glycine_max_v2.0	11.0	7479640.0	7479737.0	-1.0	hypothetical protein	31	True
KRH29116	GLYMA_11G0984003	KRH29116	Glycine_max_v2.0	11.0	7479920.0	7480467.0	-1.0	hypothetical protein	182	True
KRH57750	GLYMA_05G081800	KRH57750	Glycine_max_v2.0	5.0	12608020.0	12619510.0	1.0	hypothetical protein	428	True
KRH12387	GLYMA_15G169700	KRH12387	Glycine_max_v2.0	15.0	15233010.0	15233577.0	-1.0	hypothetical protein	97	True
KRH26353	GLYMA_12G169100	KRH26353	Glycine_max_v2.0	12.0	32417831.0	32419304.0	1.0	hypothetical protein	130	True
KRH52888	GLYMA_06G093200	KRH52888	Glycine_max_v2.0	6.0	7338169.0	7339424.0	1.0	hypothetical protein	50	True
KRG88718	GLYMA_U034800	KRG88718						hypothetical protein	79	True
KRH65330	GLYMA_03G0280001	KRH65330	Glycine_max_v2.0	3.0	3077136.0	3077358.0	-1.0	hypothetical protein	11	True
KRG99041	GLYMA_18G116500	KRG99041	Glycine_max_v2.0	18.0	14255041.0	14256496.0	-1.0	hypothetical protein	179	True
KRH33125	GLYMA_10G101700	KRH33125	Glycine_max_v2.0	10.0	19657737.0	19658992.0	1.0	hypothetical protein	115	True
KRH35865	GLYMA_10G269200	KRH35865	Glycine_max_v2.0	10.0	49169619.0	49169804.0	-1.0	hypothetical protein	61	True
KRH58876	GLYMA_05G153600	KRH58876	Glycine_max_v2.0	5.0	34710293.0	34711315.0	1.0	hypothetical protein	82	True
KRH08319	GLYMA_16G142000	KRH08319	Glycine_max_v2.0	16.0	30024236.0	30025108.0	-1.0	hypothetical protein	59	True
KRG91860	GLYMA_20G178100	KRG91860	Glycine_max_v2.0	20.0	41549543.0	41559051.0	1.0	hypothetical protein	436	True
KRH21032	GLYMA_13G216000	KRH21032	Glycine_max_v2.0	13.0	32926258.0	32926665.0	-1.0	hypothetical protein	99	True
KRH70550	GLYMA_02G096900	KRH70550	Glycine_max_v2.0	2.0	8705473.0	8707649.0	1.0	hypothetical protein	203	True
KRH25892	GLYMA_12G136500	KRH25892	Glycine_max_v2.0	12.0	16045407.0	16045707.0	1.0	hypothetical protein	89	True
KRH70791	GLYMA_02G111200	KRH70791	Glycine_max_v2.0	2.0	10711877.0	10715443.0	-1.0	hypothetical protein	48	True
KRH63841	GLYMA_04G199800	KRH63841	Glycine_max_v2.0	4.0	47210990.0	47211809.0	1.0	hypothetical protein	67	True
KRH15967	GLYMA_14G122900	KRH15967	Glycine_max_v2.0	14.0	18056723.0	18059024.0	1.0	hypothetical protein	75	True
KRH24880	GLYMA_12G068400	KRH24880	Glycine_max_v2.0	12.0	5028501.0	5029090.0	-1.0	hypothetical protein	98	True
KRH03428	GLYMA_17G097300	KRH03428	Glycine_max_v2.0	17.0	7662877.0	7663053.0	1.0	hypothetical protein	58	True
KRG88445	GLYMA_U041200	KRG88445						hypothetical protein	76	True
KRH46602	GLYMA_08G345200	KRH46602	Glycine_max_v2.0	8.0	46014690.0	46023022.0	1.0	hypothetical protein	510	True
KRG92039	GLYMA_20G187300	KRG92039	Glycine_max_v2.0	20.0	42576536.0	42578072.0	1.0	hypothetical protein	44	True
KRH10830	GLYMA_15G071700	KRH10830	Glycine_max_v2.0	15.0	5483924.0	5484157.0	1.0	hypothetical protein	77	True
KRH06584	GLYMA_16G032100	KRH06584	Glycine_max_v2.0	16.0	3036064.0	3036231.0	1.0	hypothetical protein	55	True
KRH57942	GLYMA_05G094700	KRH57942	Glycine_max_v2.0	5.0	24138284.0	24139981.0	-1.0	hypothetical protein	89	True
KRG90110	GLYMA_20G068200	KRG90110	Glycine_max_v2.0	20.0	24268913.0	24270491.0	-1.0	hypothetical protein	34	True
KRH26014	GLYMA_12G145700	KRH26014	Glycine_max_v2.0	12.0	19863870.0	19864746.0	1.0	hypothetical protein	93	True
KRH63785	GLYMA_04G197000	KRH63785	Glycine_max_v2.0	4.0	46869335.0	46869702.0	1.0	hypothetical protein	74	True
KRH69060	GLYMA_02G001300	KRH69060	Glycine_max_v2.0	2.0	153893.0	156066.0	1.0	hypothetical protein	76	True
KRH08567	GLYMA_16G157700	KRH08567	Glycine_max_v2.0	16.0	31828088.0	31828291.0	1.0	hypothetical protein	67	True
KRH43568	GLYMA_08G158000	KRH43568	Glycine_max_v2.0	8.0	12246863.0	12248936.0	1.0	hypothetical protein	71	True
KRH48261	GLYMA_07G078500	KRH48261	Glycine_max_v2.0	7.0	7152959.0	7153210.0	-1.0	hypothetical protein	83	True
KRH59221	GLYMA_05G172100	KRH59221	Glycine_max_v2.0	5.0	36231124.0	36233575.0	1.0	hypothetical protein	173	True
KRH26146	GLYMA_12G154900	KRH26146	Glycine_max_v2.0	12.0	24272744.0	24272992.0	1.0	hypothetical protein	82	True
KRH32465	GLYMA_10G052100	KRH32465	Glycine_max_v2.0	10.0	4679315.0	4681925.0	-1.0	hypothetical protein	66	True
KRH13954	GLYMA_15G274700	KRH13954	Glycine_max_v2.0	15.0	51289862.0	51290913.0	1.0	hypothetical protein	165	True
KRG90287	GLYMA_20G080100	KRG90287	Glycine_max_v2.0	20.0	29847037.0	29848234.0	1.0	hypothetical protein	85	True
KRH16874	GLYMA_14G183200	KRH16874	Glycine_max_v2.0	14.0	44681364.0	44682904.0	1.0	hypothetical protein	74	True
KRH07479	GLYMA_16G092300	KRH07479	Glycine_max_v2.0	16.0	14712705.0	14715005.0	1.0	hypothetical protein	106	True
KRG92531	GLYMA_20G217300	KRG92531	Glycine_max_v2.0	20.0	45299999.0	45300660.0	1.0	hypothetical protein	111	True
KRH75646	GLYMA_01G098500	KRH75646	Glycine_max_v2.0	1.0	32739977.0	32740201.0	-1.0	hypothetical protein	74	True
KRH18261	GLYMA_13G047200	KRH18261	Glycine_max_v2.0	13.0	14190107.0	14191092.0	-1.0	hypothetical protein	143	True
KRH08692	GLYMA_16G167000	KRH08692	Glycine_max_v2.0	16.0	32631033.0	32634786.0	-1.0	hypothetical protein	92	True
KRH55346	GLYMA_06G2480001	KRH55346	Glycine_max_v2.0	6.0	41867424.0	41867845.0	1.0	hypothetical protein	60	True
KRH55345	GLYMA_06G2480002	KRH55345	Glycine_max_v2.0	6.0	41866933.0	41867040.0	1.0	hypothetical protein	36	True
KRH42585	GLYMA_08G099100	KRH42585	Glycine_max_v2.0	8.0	7580939.0	7581094.0	1.0	hypothetical protein	51	True
KRH73163	GLYMA_02G255300	KRH73163	Glycine_max_v2.0	2.0	44230932.0	44231471.0	1.0	hypothetical protein	86	True
KRH13274	GLYMA_15G227400	KRH13274	Glycine_max_v2.0	15.0	41997962.0	41999380.0	1.0	hypothetical protein	119	True
KRG95897	GLYMA_19G176800	KRG95897	Glycine_max_v2.0	19.0	43650436.0	43651559.0	-1.0	hypothetical protein	82	True
KRH41942	GLYMA_08G060000	KRH41942	Glycine_max_v2.0	8.0	4625201.0	4625759.0	-1.0	hypothetical protein	78	True
KRH12209	GLYMA_15G159300	KRH12209	Glycine_max_v2.0	15.0	13455016.0	13455463.0	1.0	hypothetical protein	54	True
KRH01469	GLYMA_18G279100	KRH01469	Glycine_max_v2.0	18.0	56025028.0	56025339.0	1.0	hypothetical protein	78	True
KRH19751	GLYMA_13G133700	KRH19751	Glycine_max_v2.0	13.0	24600479.0	24601064.0	1.0	hypothetical protein	113	True
KRH02255	GLYMA_17G026600	KRH02255	Glycine_max_v2.0	17.0	1959885.0	1971266.0	-1.0	hypothetical protein	1093	True
KRH43075	GLYMA_08G129100	KRH43075	Glycine_max_v2.0	8.0	9940143.0	9940881.0	1.0	hypothetical protein	119	True
KRH11608	GLYMA_15G120200	KRH11608	Glycine_max_v2.0	15.0	9506300.0	9510053.0	1.0	hypothetical protein	285	True
KRH61463	GLYMA_04G049000	KRH61463	Glycine_max_v2.0	4.0	3973575.0	3977852.0	-1.0	hypothetical protein	51	True
KRH63527	GLYMA_04G182800	KRH63527	Glycine_max_v2.0	4.0	44918383.0	44918580.0	1.0	hypothetical protein	65	True
KRH33728	GLYMA_10G142300	KRH33728	Glycine_max_v2.0	10.0	37692194.0	37693023.0	-1.0	hypothetical protein	83	True
KRH10470	GLYMA_15G049400	KRH10470	Glycine_max_v2.0	15.0	3893769.0	3896370.0	-1.0	hypothetical protein	62	True
KRH12420	GLYMA_15G171200	KRH12420	Glycine_max_v2.0	15.0	15630881.0	15631784.0	-1.0	hypothetical protein	237	True
KRH29413	GLYMA_11G114700	KRH29413	Glycine_max_v2.0	11.0	8753784.0	8755152.0	-1.0	hypothetical protein	135	True
KRH44180	GLYMA_08G194800	KRH44180	Glycine_max_v2.0	8.0	15697832.0	15700432.0	-1.0	hypothetical protein	100	True
KRH28997	GLYMA_11G091100	KRH28997	Glycine_max_v2.0	11.0	6885644.0	6886209.0	1.0	hypothetical protein	68	True
KRH10509	GLYMA_15G052100	KRH10509	Glycine_max_v2.0	15.0	4114405.0	4115605.0	-1.0	hypothetical protein	52	True
KRH60749	GLYMA_04G007200	KRH60749	Glycine_max_v2.0	4.0	555678.0	556451.0	1.0	hypothetical protein	81	True
KRH32768	GLYMA_10G074200	KRH32768	Glycine_max_v2.0	10.0	7669889.0	7670080.0	1.0	hypothetical protein	63	True
KRG93042	GLYMA_20G245000	KRG93042	Glycine_max_v2.0	20.0	47553243.0	47554093.0	1.0	hypothetical protein	145	True
KRH41253	GLYMA_08G019200	KRH41253	Glycine_max_v2.0	8.0	1562027.0	1562537.0	1.0	hypothetical protein	74	True
KRH75205	GLYMA_01G069600	KRH75205	Glycine_max_v2.0	1.0	11739592.0	11741225.0	1.0	hypothetical protein	48	True
KRH05486	GLYMA_17G229600	KRH05486	Glycine_max_v2.0	17.0	38450991.0	38457056.0	1.0	hypothetical protein	348	True
KRH68652	GLYMA_03G243300	KRH68652	Glycine_max_v2.0	3.0	44099382.0	44099892.0	-1.0	hypothetical protein	67	True
KRH29105	GLYMA_11G097600	KRH29105	Glycine_max_v2.0	11.0	7443597.0	7444154.0	1.0	hypothetical protein	74	True
KRH61875	GLYMA_04G072900	KRH61875	Glycine_max_v2.0	4.0	6074772.0	6075648.0	1.0	hypothetical protein	75	True
KRH57012	GLYMA_05G033300	KRH57012	Glycine_max_v2.0	5.0	2899580.0	2899938.0	1.0	hypothetical protein	64	True
KRH38882	GLYMA_09G164400	KRH38882	Glycine_max_v2.0	9.0	38847058.0	38847467.0	1.0	hypothetical protein	67	True
KRG93530	GLYMA_19G022300	KRG93530	Glycine_max_v2.0	19.0	2508995.0	2509153.0	1.0	hypothetical protein	52	True
KRH00354	GLYMA_18G2082001	KRH00354	Glycine_max_v2.0	18.0	49304986.0	49305096.0	-1.0	hypothetical protein	37	True
KRH42350	GLYMA_08G084900	KRH42350	Glycine_max_v2.0	8.0	6384409.0	6385817.0	1.0	hypothetical protein	53	True
KRH47033	GLYMA_07G005000	KRH47033	Glycine_max_v2.0	7.0	384792.0	390357.0	1.0	hypothetical protein	912	True
KRH60905	GLYMA_04G016400	KRH60905	Glycine_max_v2.0	4.0	1243582.0	1244071.0	1.0	hypothetical protein	112	True
KRH28471	GLYMA_11G055800	KRH28471	Glycine_max_v2.0	11.0	4220955.0	4221185.0	-1.0	hypothetical protein	76	True
KRH71607	GLYMA_02G158300	KRH71607	Glycine_max_v2.0	2.0	17307749.0	17308205.0	1.0	hypothetical protein	77	True
KRH24005	GLYMA_12G016200	KRH24005	Glycine_max_v2.0	12.0	1144638.0	1144811.0	1.0	hypothetical protein	57	True
KRH29471	GLYMA_11G118400	KRH29471	Glycine_max_v2.0	11.0	8999802.0	9000356.0	1.0	hypothetical protein	101	True
KRH48090	GLYMA_07G068100	KRH48090	Glycine_max_v2.0	7.0	6135478.0	6137135.0	1.0	hypothetical protein	67	True
KRG95433	GLYMA_19G150600	KRG95433	Glycine_max_v2.0	19.0	41090476.0	41092222.0	1.0	hypothetical protein	67	True
KRH24863	GLYMA_12G067200	KRH24863	Glycine_max_v2.0	12.0	4925208.0	4925867.0	1.0	hypothetical protein	203	True
KRH39038	GLYMA_09G173600	KRH39038	Glycine_max_v2.0	9.0	39832914.0	39833359.0	-1.0	hypothetical protein	68	True
KRH27583	GLYMA_11G002000	KRH27583	Glycine_max_v2.0	11.0	103538.0	104764.0	-1.0	hypothetical protein	103	True
KRH35308	GLYMA_10G235400	KRH35308	Glycine_max_v2.0	10.0	46472588.0	46473158.0	-1.0	hypothetical protein	113	True
KRH05599	GLYMA_17G236000	KRH05599	Glycine_max_v2.0	17.0	39105287.0	39106490.0	1.0	hypothetical protein	72	True
KRH16083	GLYMA_14G130900	KRH16083	Glycine_max_v2.0	14.0	22357819.0	22358368.0	1.0	hypothetical protein	167	True
KRH25025	GLYMA_12G076400	KRH25025	Glycine_max_v2.0	12.0	5860161.0	5860865.0	1.0	hypothetical protein	73	True
KRH54348	GLYMA_06G179500	KRH54348	Glycine_max_v2.0	6.0	15244816.0	15244983.0	-1.0	hypothetical protein	55	True
KRH06653	GLYMA_16G037400	KRH06653	Glycine_max_v2.0	16.0	3540787.0	3541956.0	1.0	hypothetical protein	59	True
KRH72987	GLYMA_02G244800	KRH72987	Glycine_max_v2.0	2.0	43295834.0	43297300.0	1.0	hypothetical protein	132	True
KRH34207	GLYMA_10G170000	KRH34207	Glycine_max_v2.0	10.0	40385038.0	40388415.0	-1.0	hypothetical protein	96	True
KRH21330	GLYMA_13G233200	KRH21330	Glycine_max_v2.0	13.0	34407001.0	34407189.0	1.0	hypothetical protein	62	True
KRG94706	GLYMA_19G103300	KRG94706	Glycine_max_v2.0	19.0	35137750.0	35138436.0	1.0	hypothetical protein	107	True
KRH19383	GLYMA_13G114100	KRH19383	Glycine_max_v2.0	13.0	22782042.0	22783154.0	1.0	hypothetical protein	68	True
KRG91416	GLYMA_20G153500	KRG91416	Glycine_max_v2.0	20.0	39238910.0	39242332.0	1.0	hypothetical protein	67	True
KRH00515	GLYMA_18G217600	KRH00515	Glycine_max_v2.0	18.0	50472811.0	50473681.0	1.0	hypothetical protein	62	True
KRH00111	GLYMA_18G194000	KRH00111	Glycine_max_v2.0	18.0	46713658.0	46715780.0	1.0	hypothetical protein	104	True
KRH69975	GLYMA_02G060300	KRH69975	Glycine_max_v2.0	2.0	5469806.0	5470439.0	1.0	hypothetical protein	79	True
KRH00554	GLYMA_18G220300	KRH00554	Glycine_max_v2.0	18.0	50719690.0	50720509.0	-1.0	hypothetical protein	98	True
KRH49363	GLYMA_07G149100	KRH49363	Glycine_max_v2.0	7.0	17920064.0	17920629.0	1.0	hypothetical protein	82	True
KRH51663	GLYMA_06G021300	KRH51663	Glycine_max_v2.0	6.0	1614660.0	1615579.0	-1.0	hypothetical protein	82	True
KRH01970	GLYMA_17G007000	KRH01970	Glycine_max_v2.0	17.0	615525.0	616722.0	1.0	hypothetical protein	76	True
KRH39269	GLYMA_09G189400	KRH39269	Glycine_max_v2.0	9.0	41417802.0	41422064.0	-1.0	hypothetical protein	88	True
KRH26244	GLYMA_12G162900	KRH26244	Glycine_max_v2.0	12.0	31099841.0	31101085.0	1.0	hypothetical protein	89	True
KRG88928	GLYMA_U013900	KRG88928						hypothetical protein	49	True
KRH04849	GLYMA_17G191800	KRH04849	Glycine_max_v2.0	17.0	27305601.0	27305828.0	-1.0	hypothetical protein	75	True
KRH46197	GLYMA_08G317900	KRH46197	Glycine_max_v2.0	8.0	43728732.0	43731406.0	1.0	hypothetical protein	85	True
KRH64498	GLYMA_04G237800	KRH64498	Glycine_max_v2.0	4.0	50627709.0	50631159.0	1.0	hypothetical protein	112	True
KRH46236	GLYMA_08G320600	KRH46236	Glycine_max_v2.0	8.0	43954415.0	43954897.0	1.0	hypothetical protein	67	True
KRH51768	GLYMA_06G027800	KRH51768	Glycine_max_v2.0	6.0	2158064.0	2158495.0	-1.0	hypothetical protein	143	True
KRH34850	GLYMA_10G2095001	KRH34850	Glycine_max_v2.0	10.0	44151464.0	44151509.0	-1.0	hypothetical protein	15	True
KRH49488	GLYMA_07G158300	KRH49488	Glycine_max_v2.0	7.0	19660430.0	19661288.0	1.0	hypothetical protein	68	True
KRH52625	GLYMA_06G078800	KRH52625	Glycine_max_v2.0	6.0	6081142.0	6081324.0	1.0	hypothetical protein	60	True
KRH17258	GLYMA_14G209300	KRH17258	Glycine_max_v2.0	14.0	47466953.0	47467442.0	1.0	hypothetical protein	80	True
KRH07359	GLYMA_16G0832002	KRH07359	Glycine_max_v2.0	16.0	9440570.0	9440585.0	1.0	hypothetical protein	5	True
KRH33529	GLYMA_10G129200	KRH33529	Glycine_max_v2.0	10.0	34612543.0	34612683.0	-1.0	hypothetical protein	46	True
KRH64429	GLYMA_04G235000	KRH64429	Glycine_max_v2.0	4.0	50334807.0	50335013.0	1.0	hypothetical protein	68	True
KRH22897	GLYMA_13G326300	KRH22897	Glycine_max_v2.0	13.0	42133130.0	42134442.0	1.0	hypothetical protein	84	True
KRH65444	GLYMA_03G036400	KRH65444	Glycine_max_v2.0	3.0	4402337.0	4402501.0	1.0	hypothetical protein	54	True
KRH18494	GLYMA_13G064400	KRH18494	Glycine_max_v2.0	13.0	16377494.0	16378242.0	1.0	hypothetical protein	85	True
KRH01829	GLYMA_18G301300	KRH01829	Glycine_max_v2.0	18.0	57913464.0	57915469.0	-1.0	hypothetical protein	68	True
KRH75085	GLYMA_01G061800	KRH75085	Glycine_max_v2.0	1.0	8532373.0	8535077.0	-1.0	hypothetical protein	646	True
KRH63512	GLYMA_04G181600	KRH63512	Glycine_max_v2.0	4.0	44776700.0	44780088.0	1.0	hypothetical protein	97	True
KRH21777	GLYMA_13G258200	KRH21777	Glycine_max_v2.0	13.0	36279124.0	36279874.0	-1.0	hypothetical protein	37	True
KRH76913	GLYMA_01G181000	KRH76913	Glycine_max_v2.0	1.0	51703481.0	51704765.0	-1.0	hypothetical protein	74	True
KRH19888	GLYMA_13G141700	KRH19888	Glycine_max_v2.0	13.0	25418928.0	25421517.0	-1.0	hypothetical protein	243	True
KRH47825	GLYMA_07G051100	KRH47825	Glycine_max_v2.0	7.0	4413436.0	4414406.0	-1.0	hypothetical protein	78	True
KRH44354	GLYMA_08G205200	KRH44354	Glycine_max_v2.0	8.0	16610975.0	16612761.0	-1.0	hypothetical protein	167	True
KRH44154	GLYMA_08G193600	KRH44154	Glycine_max_v2.0	8.0	15603989.0	15611532.0	-1.0	hypothetical protein	45	True
KRH18649	GLYMA_13G073600	KRH18649	Glycine_max_v2.0	13.0	17639595.0	17639959.0	1.0	hypothetical protein	91	True
KRH39975	GLYMA_09G231300	KRH39975	Glycine_max_v2.0	9.0	45469549.0	45470166.0	1.0	hypothetical protein	76	True
KRG89163	GLYMA_20G005500	KRG89163	Glycine_max_v2.0	20.0	524994.0	525294.0	1.0	hypothetical protein	86	True
KRH75187	GLYMA_01G068400	KRH75187	Glycine_max_v2.0	1.0	11399522.0	11399782.0	-1.0	hypothetical protein	86	True
KRH32042	GLYMA_10G028500	KRH32042	Glycine_max_v2.0	10.0	2476846.0	2478953.0	1.0	hypothetical protein	166	True
KRH03661	GLYMA_17G111900	KRH03661	Glycine_max_v2.0	17.0	8780202.0	8781724.0	-1.0	hypothetical protein	73	True
KRH63986	GLYMA_04G208900	KRH63986	Glycine_max_v2.0	4.0	48113726.0	48115196.0	-1.0	hypothetical protein	66	True
KRH67576	GLYMA_03G174000	KRH67576	Glycine_max_v2.0	3.0	38787547.0	38788774.0	1.0	hypothetical protein	86	True
KRH11850	GLYMA_15G134700	KRH11850	Glycine_max_v2.0	15.0	10827998.0	10828142.0	1.0	hypothetical protein	47	True
KRH35146	GLYMA_10G225000	KRH35146	Glycine_max_v2.0	10.0	45549152.0	45550892.0	1.0	hypothetical protein	83	True
KRH07748	GLYMA_16G1078001	KRH07748	Glycine_max_v2.0	16.0	21941165.0	21941535.0	1.0	hypothetical protein	25	True
KRH33978	GLYMA_10G156800	KRH33978	Glycine_max_v2.0	10.0	39113177.0	39115532.0	-1.0	hypothetical protein	72	True
KRH38212	GLYMA_09G118700	KRH38212	Glycine_max_v2.0	9.0	28379745.0	28380831.0	-1.0	hypothetical protein	98	True
KRH71587	GLYMA_02G157100	KRH71587	Glycine_max_v2.0	2.0	16874911.0	16875219.0	1.0	hypothetical protein	102	True
KRH27016	GLYMA_12G208700	KRH27016	Glycine_max_v2.0	12.0	36795227.0	36796734.0	1.0	hypothetical protein	61	True
KRG95369	GLYMA_19G146700	KRG95369	Glycine_max_v2.0	19.0	40743146.0	40743382.0	-1.0	hypothetical protein	78	True
KRH00230	GLYMA_18G200600	KRH00230	Glycine_max_v2.0	18.0	48025294.0	48029565.0	1.0	hypothetical protein	46	True
KRH12860	GLYMA_15G200000	KRH12860	Glycine_max_v2.0	15.0	24257215.0	24258041.0	1.0	hypothetical protein	110	True
KRG99210	GLYMA_18G129800	KRG99210	Glycine_max_v2.0	18.0	17696399.0	17697149.0	1.0	hypothetical protein	124	True
KRH06507	GLYMA_16G027000	KRH06507	Glycine_max_v2.0	16.0	2608313.0	2608594.0	1.0	hypothetical protein	67	True
KRH72803	GLYMA_02G234400	KRH72803	Glycine_max_v2.0	2.0	42177688.0	42178563.0	1.0	hypothetical protein	97	True
KRH71987	GLYMA_02G1835002	KRH71987	Glycine_max_v2.0	2.0	31799399.0	31799488.0	-1.0	hypothetical protein	29	True
KRH28373	GLYMA_11G049100	KRH28373	Glycine_max_v2.0	11.0	3696698.0	3699044.0	1.0	hypothetical protein	67	True
KRH37231	GLYMA_09G053300	KRH37231	Glycine_max_v2.0	9.0	4695759.0	4696624.0	-1.0	hypothetical protein	97	True
KRH07690	GLYMA_16G104300	KRH07690	Glycine_max_v2.0	16.0	21112258.0	21115846.0	-1.0	hypothetical protein	153	True
KRH05762	GLYMA_17G246800	KRH05762	Glycine_max_v2.0	17.0	40262461.0	40262982.0	1.0	hypothetical protein	100	True
KRH45920	GLYMA_08G301000	KRH45920	Glycine_max_v2.0	8.0	41903190.0	41903849.0	1.0	hypothetical protein	219	True
KRG88598	GLYMA_U045300	KRG88598						hypothetical protein	91	True
KRH46660	GLYMA_08G349300	KRH46660	Glycine_max_v2.0	8.0	46354874.0	46355451.0	1.0	hypothetical protein	95	True
KRH63065	GLYMA_04G152700	KRH63065	Glycine_max_v2.0	4.0	34609676.0	34610774.0	1.0	hypothetical protein	69	True
KRH68037	GLYMA_03G204000	KRH68037	Glycine_max_v2.0	3.0	41226600.0	41229041.0	1.0	hypothetical protein	182	True
KRH54373	GLYMA_06G181000	KRH54373	Glycine_max_v2.0	6.0	15410844.0	15432974.0	-1.0	hypothetical protein	567	True
KRH67873	GLYMA_03G192400	KRH67873	Glycine_max_v2.0	3.0	40328887.0	40329090.0	1.0	hypothetical protein	67	True
KRH07827	GLYMA_16G113500	KRH07827	Glycine_max_v2.0	16.0	25170817.0	25171587.0	1.0	hypothetical protein	51	True
KRG89395	GLYMA_20G021100	KRG89395	Glycine_max_v2.0	20.0	2151014.0	2152164.0	-1.0	hypothetical protein	134	True
KRH41710	GLYMA_08G045600	KRH41710	Glycine_max_v2.0	8.0	3594113.0	3594804.0	1.0	hypothetical protein	104	True
KRH46071	GLYMA_08G310200	KRH46071	Glycine_max_v2.0	8.0	42953781.0	42953936.0	1.0	hypothetical protein	51	True
